,true,pred
46,-0.3965701460838318,-0.3790583610534668
47,-0.4367913603782654,-0.40470248460769653
48,-0.43902587890625,-0.44968491792678833
49,-0.45466744899749756,-0.4414120614528656
50,-0.49414384365081787,-0.4634985327720642
51,-0.5183510780334473,-0.5031837224960327
52,-0.5082957148551941,-0.5281324982643127
53,-0.47291597723960876,-0.5045230388641357
54,-0.43046024441719055,-0.4491778016090393
55,-0.4040185213088989,-0.3966459035873413
56,-0.38390788435935974,-0.37660038471221924
57,-0.3976873755455017,-0.36330100893974304
58,-0.37794920802116394,-0.3948048949241638
59,-0.3354934751987457,-0.37221670150756836
60,-0.2926653027534485,-0.32204315066337585
61,-0.26808568835258484,-0.2701496481895447
62,-0.2513268291950226,-0.2456429898738861
63,-0.21967124938964844,-0.23994018137454987
64,-0.18652598559856415,-0.20425154268741608
65,-0.16008426249027252,-0.1659979522228241
66,-0.14183573424816132,-0.13540010154247284
67,-0.10310419648885727,-0.11608625203371048
68,-0.06288297474384308,-0.07007233798503876
69,-0.040165435522794724,-0.025606676936149597
70,-0.03681366890668869,-0.012026775628328323
71,-0.08634535223245621,-0.01828674226999283
72,-0.03457915410399437,-0.07892937958240509
73,0.007876576855778694,-0.00920053943991661
74,0.010855927132070065,0.047858912497758865
75,0.04921505227684975,0.04421259090304375
76,0.05442891642451286,0.08457328379154205
77,0.07602919638156891,0.08269079774618149
78,0.0719325914978981,0.10689008980989456
79,0.09949158132076263,0.0909893810749054
80,0.123326376080513,0.12275061011314392
81,0.11997460573911667,0.15479986369609833
82,0.14120247960090637,0.13959728181362152
83,0.12481605261564255,0.15973328053951263
84,0.141574889421463,0.13861821591854095
85,0.14902326464653015,0.16117970645427704
86,0.17918917536735535,0.16750119626522064
87,0.20525848865509033,0.1938837319612503
88,0.18663755059242249,0.22342944145202637
89,0.17397531867027283,0.19566576182842255
90,0.17993402481079102,0.17181462049484253
91,0.1888720691204071,0.18247710168361664
92,0.15274745225906372,0.19461621344089508
93,0.1445542424917221,0.14450176060199738
94,0.11997460573911667,0.13473020493984222
95,0.10060883313417435,0.11319758743047714
96,0.11252623051404953,0.09803985804319382
97,0.11811251193284988,0.11832083761692047
98,0.11178139597177505,0.13139410316944122
99,0.09167078882455826,0.12660057842731476
100,0.0961398109793663,0.09573494642972946
101,0.09576739370822906,0.10014057904481888
102,0.09353287518024445,0.1067957952618599
103,0.07453952729701996,0.10437924414873123
104,0.09949158132076263,0.0749482735991478
105,0.09055352956056595,0.1079360619187355
106,0.0778912901878357,0.10177052021026611
107,0.09465013444423676,0.0834248885512352
108,0.10880204290151596,0.10164471715688705
109,0.12444362789392471,0.12072887271642685
110,0.12220911681652069,0.14072415232658386
111,0.10135367512702942,0.12762044370174408
112,0.10284334421157837,0.10308676958084106
113,0.079008549451828,0.11022063344717026
114,0.08794660121202469,0.08289831876754761
115,0.09167078882455826,0.0962185338139534
116,0.09576739370822906,0.10694138705730438
117,0.12220911681652069,0.10622298717498779
118,0.16280275583267212,0.1408427506685257
119,0.2473417967557907,0.1916780024766922
120,0.3467775881290436,0.2984965741634369
121,0.5419250130653381,0.41466420888900757
122,0.7407965660095215,0.6404147148132324
123,0.8119285702705383,0.8553190231323242
124,0.836135745048523,0.8863958716392517
125,0.8536394238471985,0.8626721501350403
126,0.8778466582298279,0.8579199910163879
127,0.8588533401489258,0.8800534605979919
128,0.8257080316543579,0.8511756062507629
129,0.8301770687103271,0.8035610914230347
130,0.8096940517425537,0.8256780505180359
131,0.8018732666969299,0.8077942132949829
132,0.8391151428222656,0.7940887808799744
133,0.8595981597900391,0.8516185879707336
134,0.8517773747444153,0.8794487714767456
135,0.8435841202735901,0.8607756495475769
136,0.8268253207206726,0.8298225998878479
137,0.7884661555290222,0.8032703995704651
138,0.7631416916847229,0.7630826830863953
139,0.758300244808197,0.7276913523674011
140,0.7270171046257019,0.7266344428062439
141,0.6726439595222473,0.6944558620452881
142,0.5981602072715759,0.6318552494049072
143,0.57246333360672,0.5438763499259949
144,0.5635252594947815,0.5288121700286865
145,0.5054279565811157,0.5359887480735779
146,0.4711654484272003,0.46832942962646484
147,0.4305717945098877,0.4295092821121216
148,0.3721020817756653,0.3904184401035309
149,0.31810134649276733,0.32679182291030884
150,0.2670799791812897,0.26542243361473083
151,0.21158960461616516,0.20784322917461395
152,0.13561619818210602,0.1529252678155899
153,0.08310515433549881,0.06899408251047134
154,0.03320105001330376,0.01712627336382866
155,-0.030482549220323563,-0.021096710115671158
156,-0.07331070303916931,-0.08117332309484482
157,-0.11166982352733612,-0.12263862788677216
158,-0.16269119083881378,-0.15704825520515442
159,-0.20998837053775787,-0.2051178216934204
160,-0.21594706177711487,-0.2500775158405304
161,-0.2516992688179016,-0.24602320790290833
162,-0.30234819650650024,-0.27759796380996704
163,-0.31650012731552124,-0.3351043462753296
164,-0.3682663142681122,-0.34588727355003357
165,-0.3682663142681122,-0.39975690841674805
166,-0.3857699930667877,-0.39030855894088745
167,-0.39731496572494507,-0.40443384647369385
168,-0.39321836829185486,-0.4103636145591736
169,-0.4069978594779968,-0.3983144760131836
170,-0.4170531630516052,-0.41754722595214844
171,-0.41146689653396606,-0.4257943630218506
172,-0.43939828872680664,-0.41657036542892456
173,-0.4598813056945801,-0.4459371566772461
174,-0.4598813056945801,-0.4671103358268738
175,-0.4580192267894745,-0.4618544578552246
176,-0.4799919128417969,-0.4524312913417816
177,-0.4852057993412018,-0.47559717297554016
178,-0.48371610045433044,-0.4836636483669281
179,-0.4710538685321808,-0.4727283716201782
180,-0.4792470932006836,-0.45919397473335266
181,-0.4885575473308563,-0.47458481788635254
182,-0.4852057993412018,-0.494262158870697
183,-0.4814816117286682,-0.48550522327423096
184,-0.4744056463241577,-0.47846049070358276
185,-0.44870874285697937,-0.4677893817424774
186,-0.44163280725479126,-0.437421977519989
187,-0.3816733956336975,-0.4278624653816223
188,-0.3645421266555786,-0.35591626167297363
189,-0.37720435857772827,-0.3469562828540802
190,-0.39805981516838074,-0.3760959506034851
191,-0.4096047878265381,-0.40708127617836
192,-0.43530169129371643,-0.4180668592453003
193,-0.4643503427505493,-0.44367533922195435
194,-0.5082957148551941,-0.47964003682136536
195,-0.5135096311569214,-0.5256058573722839
196,-0.5075508952140808,-0.5203110575675964
197,-0.4852057993412018,-0.5023370385169983
198,-0.4539225995540619,-0.4712512493133545
199,-0.43120506405830383,-0.4318632483482361
200,-0.4088599383831024,-0.41020140051841736
201,-0.4140738248825073,-0.38799893856048584
202,-0.4297153949737549,-0.41022247076034546
203,-0.38502514362335205,-0.43325483798980713
204,-0.32767266035079956,-0.3761258125305176
205,-0.3090517520904541,-0.30051857233047485
206,-0.25430619716644287,-0.2883865535259247
207,-0.2092435210943222,-0.2329806387424469
208,-0.18652598559856415,-0.18633119761943817
209,-0.18056727945804596,-0.1647394448518753
210,-0.14146332442760468,-0.17192520201206207
211,-0.08746261149644852,-0.12527990341186523
212,-0.058413952589035034,-0.05273360386490822
213,-0.09677308052778244,-0.0250486321747303
214,-0.08411084115505219,-0.08549688011407852
215,-0.060648463666439056,-0.07334437221288681
216,-0.022661756724119186,-0.03178175166249275
217,-0.007392589934170246,0.012365275993943214
218,0.03282862901687622,0.02132726088166237
219,0.06262212991714478,0.06605572998523712
220,0.12258153408765793,0.10489583760499954
221,0.18328578770160675,0.16231630742549896
222,0.2149413824081421,0.22462952136993408
223,0.19632044434547424,0.24819771945476532
224,0.23393473029136658,0.2104301005601883
225,0.23281747102737427,0.24730883538722992
226,0.23654165863990784,0.24634651839733124
227,0.24287277460098267,0.24373827874660492
228,0.21270686388015747,0.2500000596046448
229,0.18254095315933228,0.2050621658563614
230,0.1404576301574707,0.17163552343845367
231,0.15684406459331512,0.1199154406785965
232,0.1523750275373459,0.1551726907491684
233,0.14716117084026337,0.15990406274795532
234,0.16243034601211548,0.15024082362651825
235,0.20041704177856445,0.16625548899173737
236,0.2361692488193512,0.21835605800151825
237,0.21829314529895782,0.2608473598957062
238,0.19818253815174103,0.2203175574541092
239,0.185892716050148,0.18555204570293427
240,0.18440304696559906,0.1785188466310501
241,0.17136839032173157,0.18350957334041595
242,0.16317518055438995,0.1664828211069107
243,0.1665269434452057,0.15999899804592133
244,0.15907856822013855,0.16943953931331635
245,0.13412651419639587,0.16262900829315186
246,0.13189201056957245,0.1281583458185196
247,0.11252623051404953,0.1272493451833725
248,0.09949158132076263,0.11017973721027374
249,0.10284334421157837,0.0993715301156044
250,0.10470543801784515,0.10765474289655685
251,0.08012580871582031,0.11322362720966339
252,0.06969808042049408,0.0831456258893013
253,0.07751887291669846,0.06933415681123734
254,0.10396060347557068,0.08474623411893845
255,0.1344989389181137,0.12263815850019455
256,0.13151958584785461,0.15581971406936646
257,0.13077475130558014,0.14360538125038147
258,0.16243034601211548,0.1379963755607605
259,0.15088535845279694,0.17658843100070953
260,0.16094066202640533,0.16229574382305145
261,0.18328578770160675,0.17014168202877045
262,0.22574152052402496,0.20141971111297607
263,0.292776882648468,0.25974610447883606
264,0.4298269748687744,0.3419148027896881
265,0.6022568345069885,0.501321017742157
266,0.735582709312439,0.7056293487548828
267,0.7791557312011719,0.8303738236427307
268,0.8070871233940125,0.8308021426200867
269,0.8160251379013062,0.826281726360321
270,0.7966594099998474,0.8245688676834106
271,0.8018732666969299,0.7940978407859802
272,0.7717073559761047,0.8033299446105957
273,0.7683555483818054,0.7681444883346558
274,0.7556933164596558,0.7742077708244324
275,0.7556933164596558,0.7584180235862732
276,0.7739418745040894,0.757677435874939
277,0.7862316370010376,0.7897858023643494
278,0.7892110347747803,0.8024769425392151
279,0.7951697111129761,0.7989150881767273
280,0.7758039236068726,0.7936211228370667
281,0.7266446948051453,0.7613397836685181
282,0.7154721021652222,0.6963881254196167
283,0.685306191444397,0.6828679442405701
284,0.6521609425544739,0.651332437992096
285,0.6201329231262207,0.6182458400726318
286,0.5940636396408081,0.581390917301178
287,0.557194173336029,0.5574262142181396
288,0.5024486184120178,0.5182703137397766
289,0.45962047576904297,0.4559115767478943
290,0.4469582140445709,0.4150000810623169
291,0.37880560755729675,0.41300132870674133
292,0.3359774649143219,0.33550968766212463
293,0.2897975444793701,0.2850881814956665
294,0.2231345921754837,0.2391277700662613
295,0.16987870633602142,0.16495521366596222
296,0.09688464552164078,0.10790000855922699
297,0.057780683040618896,0.02239168807864189
298,0.008621414192020893,-0.0019060117192566395
299,-0.047241389751434326,-0.048938289284706116
300,-0.08373842388391495,-0.10434268414974213
301,-0.1194906160235405,-0.1339690387248993
302,-0.16418085992336273,-0.16314256191253662
303,-0.211105614900589,-0.20647750794887543
304,-0.23196107149124146,-0.25816234946250916
305,-0.26026490330696106,-0.27222853899002075
306,-0.287823885679245,-0.29366335272789
307,-0.32171398401260376,-0.3231925368309021
308,-0.3321416974067688,-0.35914042592048645
309,-0.3600730895996094,-0.3628796935081482
310,-0.3805561363697052,-0.39101970195770264
311,-0.38614240288734436,-0.4080672264099121
312,-0.398804634809494,-0.4045911431312561
313,-0.4177980124950409,-0.41271835565567017
314,-0.43567410111427307,-0.43188339471817017
315,-0.42934298515319824,-0.45231303572654724
316,-0.4300878047943115,-0.4344360828399658
317,-0.4572743773460388,-0.43097299337387085
318,-0.47477805614471436,-0.46427643299102783
319,-0.46584001183509827,-0.4847165048122406
320,-0.4781298339366913,-0.46391934156417847
321,-0.48259884119033813,-0.4750247299671173
322,-0.4904196560382843,-0.4795539975166321
323,-0.49600592255592346,-0.49010390043258667
324,-0.4952611029148102,-0.4911383390426636
325,-0.4952611029148102,-0.49140211939811707
326,-0.48297128081321716,-0.49872905015945435
327,-0.4814816117286682,-0.48190316557884216
328,-0.48073676228523254,-0.4787455201148987
329,-0.4703090488910675,-0.47836560010910034
330,-0.4330671727657318,-0.4670702815055847
331,-0.3656593859195709,-0.4174809455871582
332,-0.374597430229187,-0.3325384259223938
333,-0.4084875285625458,-0.3616343140602112
334,-0.41630831360816956,-0.42143747210502625
335,-0.4297153949737549,-0.4287835955619812
336,-0.4621158242225647,-0.43654105067253113
337,-0.49786803126335144,-0.473203182220459
338,-0.5362271666526794,-0.5178928375244141
339,-0.5786828994750977,-0.5538887977600098
340,-0.5973038077354431,-0.5946557521820068
341,-0.5704896450042725,-0.6084043383598328
342,-0.5388340950012207,-0.5625638365745544
343,-0.5298960208892822,-0.5150225758552551
344,-0.5109027028083801,-0.5098644495010376
345,-0.51313716173172,-0.4966919422149658
346,-0.5142544507980347,-0.5046404004096985
347,-0.4580192267894745,-0.5051846504211426
348,-0.3976873755455017,-0.43823128938674927
349,-0.3682663142681122,-0.3649231195449829
350,-0.31463801860809326,-0.33824485540390015
351,-0.27814099192619324,-0.28746598958969116
352,-0.23605766892433167,-0.25384658575057983
353,-0.19173984229564667,-0.21246477961540222
354,-0.16120150685310364,-0.1661386638879776
355,-0.1325252801179886,-0.1367654651403427
356,-0.09751791507005692,-0.10393204540014267
357,-0.06437265127897263,-0.06693675369024277
358,-0.02117208205163479,-0.035515595227479935
359,-0.005158077459782362,0.008066557347774506
360,0.04027700424194336,0.01844104751944542
361,0.06671873480081558,0.06936164945363998
362,0.08869143575429916,0.09467313438653946
363,0.10433302074670792,0.11388038098812103
364,0.12183669954538345,0.1291670948266983
365,0.14083005487918854,0.1405533105134964
366,0.18291336297988892,0.161940798163414
367,0.1806788593530655,0.21129657328128815
368,0.18030643463134766,0.20328740775585175
369,0.17956160008907318,0.1948532611131668
370,0.1877548098564148,0.19207732379436493
371,0.2000446319580078,0.20151390135288239
372,0.2279760241508484,0.219157874584198
373,0.24845905601978302,0.248050257563591
374,0.26298338174819946,0.27301961183547974
375,0.2533004879951477,0.28054285049438477
376,0.2473417967557907,0.2607629597187042
377,0.2462245523929596,0.24792206287384033
378,0.2614937126636505,0.24864180386066437
379,0.26670756936073303,0.2669617235660553
380,0.26186612248420715,0.27112752199172974
381,0.24808664619922638,0.26032865047454834
382,0.22425183653831482,0.2423124462366104
383,0.19743770360946655,0.21302729845046997
384,0.19036173820495605,0.18479479849338531
385,0.18291336297988892,0.18453183770179749
386,0.17546498775482178,0.1820962280035019
387,0.1687614619731903,0.17487210035324097
388,0.16801661252975464,0.16857600212097168
389,0.14529907703399658,0.16748307645320892
390,0.13673344254493713,0.1425866186618805
391,0.12109186500310898,0.12910567224025726
392,0.10098125040531158,0.11253679543733597
393,0.08980869501829147,0.09459275752305984
394,0.08720175921916962,0.08875669538974762
395,0.1032157614827156,0.08634722977876663
396,0.12258153408765793,0.1113380566239357
397,0.13859553635120392,0.13452830910682678
398,0.12854023277759552,0.15161046385765076
399,0.10247092694044113,0.13361918926239014
400,0.08682934194803238,0.10087819397449493
401,0.10656753182411194,0.08421439677476883
402,0.13077475130558014,0.1160961240530014
403,0.11662283539772034,0.14883165061473846
404,0.1203470230102539,0.1263134777545929
405,0.15945099294185638,0.12712638080120087
406,0.19669285416603088,0.18021832406520844
407,0.25665226578712463,0.22869788110256195
408,0.3359774649143219,0.2948075532913208
409,0.49760717153549194,0.3830818831920624
410,0.6674301028251648,0.5797232985496521
411,0.7493622303009033,0.7688099145889282
412,0.774314284324646,0.8173921704292297
413,0.7836247086524963,0.7971745133399963
414,0.7933076024055481,0.7807400822639465
415,0.8037353157997131,0.7856765389442444
416,0.7728245854377747,0.7919730544090271
417,0.7750591039657593,0.7484306693077087
418,0.7687279582023621,0.7605869174003601
419,0.7728245854377747,0.7607958316802979
420,0.7590451240539551,0.7650700807571411
421,0.7676107287406921,0.748369038105011
422,0.7616520524024963,0.7582590579986572
423,0.7400517463684082,0.7551943063735962
424,0.7150996923446655,0.7194162607192993
425,0.7076513171195984,0.6862973570823669
426,0.7020650506019592,0.6792557835578918
427,0.6644507646560669,0.6744294762611389
428,0.6339124441146851,0.6199719905853271
429,0.6041189432144165,0.5870028138160706
430,0.5720909237861633,0.5630595088005066
431,0.5530975461006165,0.5369536280632019
432,0.5348490476608276,0.5154407024383545
433,0.4979795813560486,0.5020590424537659
434,0.4640894830226898,0.46445703506469727
435,0.4287097156047821,0.4270726442337036
436,0.38178494572639465,0.3886558413505554
437,0.33560502529144287,0.3410477042198181
438,0.28011465072631836,0.2946138083934784
439,0.24250036478042603,0.22820687294006348
440,0.19296866655349731,0.19090056419372559
441,0.14380940794944763,0.14090047776699066
442,0.09688464552164078,0.09602027386426926
443,0.036925237625837326,0.050429340451955795
444,-0.012606451287865639,-0.012159984558820724
445,-0.06697957962751389,-0.0592922680079937
446,-0.1135319173336029,-0.11463028937578201
447,-0.1466771811246872,-0.15669196844100952
448,-0.20365723967552185,-0.18046818673610687
449,-0.2394094467163086,-0.2432253062725067
450,-0.2695753574371338,-0.27643877267837524
451,-0.2855893671512604,-0.29894405603408813
452,-0.3232036530971527,-0.30802851915359497
453,-0.3440591096878052,-0.34810638427734375
454,-0.3734801709651947,-0.3729444742202759
455,-0.40103915333747864,-0.3956301808357239
456,-0.41630831360816956,-0.4186761975288391
457,-0.4237566888332367,-0.43070483207702637
458,-0.42934298515319824,-0.43399128317832947
459,-0.4539225995540619,-0.43140333890914917
460,-0.4691917896270752,-0.458141565322876
461,-0.4799919128417969,-0.4741734266281128
462,-0.48297128081321716,-0.4827041029930115
463,-0.4904196560382843,-0.47978201508522034
464,-0.49265414476394653,-0.48592087626457214
465,-0.4986128509044647,-0.48526591062545776
466,-0.49786803126335144,-0.48924577236175537
467,-0.49973011016845703,-0.48730170726776123
468,-0.4915369153022766,-0.49166372418403625
469,-0.4863230288028717,-0.4826355278491974
470,-0.5179786086082458,-0.48022258281707764
471,-0.5123923420906067,-0.5235158801078796
472,-0.4986128509044647,-0.5119677782058716
473,-0.47887465357780457,-0.48759740591049194
474,-0.4591364860534668,-0.4604334533214569
475,-0.4058806002140045,-0.4390455484390259
476,-0.4055081903934479,-0.3765733242034912
477,-0.4241291284561157,-0.38468340039253235
478,-0.44870874285697937,-0.42213699221611023
479,-0.46584001183509827,-0.4549500048160553
480,-0.5008473992347717,-0.46964579820632935
481,-0.5533584356307983,-0.5052011013031006
482,-0.5943244695663452,-0.5716930031776428
483,-0.6446009874343872,-0.6097336411476135
484,-0.6706702709197998,-0.6595372557640076
485,-0.6624770760536194,-0.6758145689964294
486,-0.6572632193565369,-0.6550443768501282
487,-0.6449733972549438,-0.6383153796195984
488,-0.6252351999282837,-0.6215343475341797
489,-0.6155523061752319,-0.6020129323005676
490,-0.6006555557250977,-0.5952668786048889
491,-0.5820346474647522,-0.5812739133834839
492,-0.5593171119689941,-0.5656432509422302
493,-0.5172337889671326,-0.5402211546897888
494,-0.5123923420906067,-0.4906971752643585
495,-0.48483335971832275,-0.49364981055259705
496,-0.4408879578113556,-0.4656054675579071
497,-0.41444623470306396,-0.4128856956958771
498,-0.3656593859195709,-0.3802645802497864
499,-0.32134154438972473,-0.3266398012638092
500,-0.2837272584438324,-0.2825103998184204
501,-0.2304713875055313,-0.24157662689685822
502,-0.19658128917217255,-0.18786677718162537
503,-0.16008426249027252,-0.16089318692684174
504,-0.11725610494613647,-0.12439938634634018
505,-0.08113149553537369,-0.07972121238708496
506,-0.04537929594516754,-0.04676509276032448
507,-0.0036684025544673204,-0.013104062527418137
508,0.016069788485765457,0.02679772488772869
509,0.04027700424194336,0.04486639425158501
510,0.06076003238558769,0.06485182791948318
511,0.06634631007909775,0.08312682062387466
512,0.0819879025220871,0.0877925232052803
513,0.08943627029657364,0.10270717740058899
514,0.079008549451828,0.1093953475356102
515,0.08794660121202469,0.09450597316026688
516,0.09390529990196228,0.10337436944246292
517,0.09837432205677032,0.11217284947633743
518,0.11029171943664551,0.11715982854366302
519,0.12220911681652069,0.1282678097486496
520,0.11811251193284988,0.14076228439807892
521,0.12295395880937576,0.13372346758842468
522,0.1192297711968422,0.13309668004512787
523,0.12109186500310898,0.12981896102428436
524,0.11885735392570496,0.13178245723247528
525,0.12593330442905426,0.12931084632873535
526,0.08794660121202469,0.13471828401088715
527,0.05889793857932091,0.08662521094083786
528,0.051821984350681305,0.053314026445150375
529,0.05517375096678734,0.05495819076895714
530,0.04027700424194336,0.06590156257152557
531,0.010111088864505291,0.051644355058670044
532,0.006014483980834484,0.009325828403234482
533,-0.00999952107667923,0.012508247047662735
534,-0.008882264606654644,0.001268469262868166
535,-0.01595821976661682,0.0028449916280806065
536,-0.026758361607789993,-0.007801072672009468
537,-0.03346189856529236,-0.0163617804646492
538,-0.027503199875354767,-0.021650871261954308
539,-0.03532399237155914,-0.014274302870035172
540,-0.03830334171652794,-0.02579444833099842
541,-0.0550621822476387,-0.02821047604084015
542,-0.05655185878276825,-0.047347038984298706
543,-0.054689764976501465,-0.04729887843132019
544,-0.06437265127897263,-0.03730551525950432
545,-0.0651174858212471,-0.047871820628643036
546,-0.08113149553537369,-0.045564308762550354
547,-0.09006953984498978,-0.06666381657123566
548,-0.09342131018638611,-0.07140002399682999
549,-0.09602823853492737,-0.07519906014204025
550,-0.0781521424651146,-0.07702279835939407
551,-0.012978870421648026,-0.04831844940781593
552,0.07267743349075317,0.03799356892704964
553,0.21121719479560852,0.1423684060573578
554,0.39705413579940796,0.30647289752960205
555,0.5281454920768738,0.5123798251152039
556,0.5512354373931885,0.6324886083602905
557,0.5940636396408081,0.6035656332969666
558,0.6160362958908081,0.6165342926979065
559,0.6406159400939941,0.6280902624130249
560,0.6406159400939941,0.6473702788352966
561,0.6525333523750305,0.6368482112884521
562,0.6707818508148193,0.6488642692565918
563,0.6800923347473145,0.6794659495353699
564,0.6972236037254333,0.6837073564529419
565,0.6927545666694641,0.6995642781257629
566,0.6864234805107117,0.6908997893333435
567,0.7065340876579285,0.6829081177711487
568,0.7191963195800781,0.7017030119895935
569,0.7195687294006348,0.7110512852668762
570,0.7143548727035522,0.7026479840278625
571,0.6886579394340515,0.688456654548645
572,0.647319495677948,0.6472845077514648
573,0.6033740639686584,0.5989641547203064
574,0.6164087653160095,0.5500172972679138
575,0.5922015309333801,0.5827200412750244
576,0.5702288150787354,0.561523973941803
577,0.5389456748962402,0.535339891910553
578,0.4789862334728241,0.5012471675872803
579,0.4145578145980835,0.4290039539337158
580,0.3668881952762604,0.35976043343544006
581,0.32219797372817993,0.3107747435569763
582,0.2734111249446869,0.2714111804962158
583,0.1918514221906662,0.22357317805290222
584,0.13263684511184692,0.13014625012874603
585,0.09129836410284042,0.06749071180820465
586,0.03320105001330376,0.037881139665842056
587,-0.021544499322772026,-0.01872902363538742
588,-0.072193443775177,-0.07284808903932571
589,-0.10459387302398682,-0.1236625388264656
590,-0.14146332442760468,-0.14415745437145233
591,-0.18689841032028198,-0.18045859038829803
592,-0.211105614900589,-0.22911737859249115
593,-0.2464853972196579,-0.24902893602848053
594,-0.26808568835258484,-0.28195226192474365
595,-0.27516162395477295,-0.298895001411438
596,-0.2941550016403198,-0.30111628770828247
597,-0.3273002505302429,-0.32040277123451233
598,-0.3570937514305115,-0.3581552803516388
599,-0.37199050188064575,-0.3911038041114807
600,-0.3846527338027954,-0.39779362082481384
601,-0.39917707443237305,-0.4002535939216614
602,-0.4014115631580353,-0.41313686966896057
603,-0.4084875285625458,-0.4107980728149414
604,-0.42450153827667236,-0.4139125347137451
605,-0.43902587890625,-0.43017494678497314
606,-0.4408879578113556,-0.4447101056575775
607,-0.4479639232158661,-0.44138848781585693
608,-0.45466744899749756,-0.44459205865859985
609,-0.4539225995540619,-0.4488268494606018
610,-0.4569019675254822,-0.44426417350769043
611,-0.46360549330711365,-0.44670259952545166
612,-0.46062615513801575,-0.4559701085090637
613,-0.4479639232158661,-0.45338016748428345
614,-0.43455684185028076,-0.4386999011039734
615,-0.43120506405830383,-0.42462605237960815
616,-0.42822572588920593,-0.4212954044342041
617,-0.4099771976470947,-0.421481728553772
618,-0.37720435857772827,-0.39818617701530457
619,-0.33288654685020447,-0.35553181171417236
620,-0.3462935984134674,-0.3044509291648865
621,-0.36677664518356323,-0.3352552056312561
622,-0.3705008327960968,-0.37091702222824097
623,-0.38092854619026184,-0.374464213848114
624,-0.4029012620449066,-0.3826168179512024
625,-0.43046024441719055,-0.41027170419692993
626,-0.4643503427505493,-0.44401729106903076
627,-0.489302396774292,-0.4759434461593628
628,-0.4691917896270752,-0.49867504835128784
629,-0.4326947331428528,-0.4646081030368805
630,-0.40215641260147095,-0.40999794006347656
631,-0.36901116371154785,-0.3705197870731354
632,-0.35262471437454224,-0.34231066703796387
633,-0.3671490550041199,-0.33403944969177246
634,-0.3604455292224884,-0.3620058000087738
635,-0.3090517520904541,-0.35482609272003174
636,-0.23978185653686523,-0.2912203073501587
637,-0.21594706177711487,-0.20496223866939545
638,-0.166787788271904,-0.1869891732931137
639,-0.13289768993854523,-0.144846111536026
640,-0.11502159386873245,-0.11097610741853714
641,-0.08820744603872299,-0.09540652483701706
642,-0.039793018251657486,-0.06787163764238358
643,-0.022661756724119186,-0.015192687511444092
644,-0.002923564985394478,0.006272170227020979
645,0.022400906309485435,0.02037166804075241
646,0.0548013336956501,0.04197888448834419
647,0.0961398109793663,0.0770217552781105
648,0.13673344254493713,0.12540271878242493
649,0.1616854965686798,0.16283263266086578
650,0.19110657274723053,0.18401336669921875
651,0.21121719479560852,0.21317167580127716
652,0.21456895768642426,0.23331089317798615
653,0.25479018688201904,0.22696678340435028
654,0.2726662755012512,0.27100515365600586
655,0.28905269503593445,0.2888886034488678
656,0.29426655173301697,0.30264410376548767
657,0.32443246245384216,0.30094799399375916
658,0.34305340051651,0.3380102515220642
659,0.3177289366722107,0.3586069345474243
660,0.36279159784317017,0.31737205386161804
661,0.3441706597805023,0.37337934970855713
662,0.3739641606807709,0.3477743864059448
663,0.33039116859436035,0.38350722193717957
664,0.38476431369781494,0.32283151149749756
665,0.2938941419124603,0.3906850218772888
666,0.32033586502075195,0.28073787689208984
667,0.32033586502075195,0.31166529655456543
668,0.30655637383461,0.3233829736709595
